Date,Campaign name,adset name (optional),Spends,Impressions,clicks,Check
2024-03-30,decathlon_BE_FR_LD-920_awa_prog_dv360_cpm_bumper_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_retarget_cpm_bumper_videoviews_Bikers_6s_v1_Technical,181.04,47380,42,
2024-03-30,decathlon_BE_FR_LD-920_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_interest_cpv_trueview_videoviews_Aspire-Lete_15s__,55.48,19521,10,
2024-03-30,decathlon_BE_FR_LD-920_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_interest_cpv_trueview_videoviews_Easy-Active_15s__,3.17,775,0,
2024-03-30,decathlon_BE_FR_LD-920_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_interest_cpv_trueview_videoviews_Expert-Lete_15s__,58.08,22154,4,
2024-03-31,decathlon_BE_FR_LD-920_awa_prog_dv360_cpm_bumper_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_retarget_cpm_bumper_videoviews_Bikers_6s_v1_Technical,198.30,53114,51,
2024-03-31,decathlon_BE_FR_LD-920_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_interest_cpv_trueview_videoviews_Aspire-Lete_15s__,43.19,15220,4,
2024-03-31,decathlon_BE_FR_LD-920_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_interest_cpv_trueview_videoviews_Easy-Active_15s__,2.24,535,0,
2024-03-31,decathlon_BE_FR_LD-920_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_interest_cpv_trueview_videoviews_Expert-Lete_15s__,63.75,22837,2,
2024-04-01,decathlon_BE_FR_LD-920_awa_prog_dv360_cpm_bumper_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_retarget_cpm_bumper_videoviews_Bikers_6s_v1_Technical,201.21,54344,55,
2024-04-01,decathlon_BE_FR_LD-920_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_interest_cpv_trueview_videoviews_Aspire-Lete_15s__,34.20,12247,4,
2024-04-01,decathlon_BE_FR_LD-920_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_interest_cpv_trueview_videoviews_Easy-Active_15s__,2.06,668,0,
2024-04-01,decathlon_BE_FR_LD-920_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_interest_cpv_trueview_videoviews_Expert-Lete_15s__,73.82,27138,12,
2024-04-02,decathlon_BE_FR_LD-920_awa_prog_dv360_cpm_bumper_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_retarget_cpm_bumper_videoviews_Bikers_6s_v1_Technical,194.42,51021,35,
2024-04-02,decathlon_BE_FR_LD-920_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_interest_cpv_trueview_videoviews_Aspire-Lete_15s__,26.68,9652,3,
2024-04-02,decathlon_BE_FR_LD-920_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_interest_cpv_trueview_videoviews_Easy-Active_15s__,1.54,506,0,
2024-04-02,decathlon_BE_FR_LD-920_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_interest_cpv_trueview_videoviews_Expert-Lete_15s__,78.31,31074,8,
2024-04-03,decathlon_BE_FR_LD-920_awa_prog_dv360_cpm_bumper_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_retarget_cpm_bumper_videoviews_Bikers_6s_v1_Technical,186.63,48758,49,
2024-04-03,decathlon_BE_FR_LD-920_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_interest_cpv_trueview_videoviews_Aspire-Lete_15s__,27.30,10210,9,
2024-04-03,decathlon_BE_FR_LD-920_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_interest_cpv_trueview_videoviews_Easy-Active_15s__,1.51,486,1,
2024-04-03,decathlon_BE_FR_LD-920_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_interest_cpv_trueview_videoviews_Expert-Lete_15s__,73.66,25607,10,
2024-04-04,decathlon_BE_FR_LD-920_awa_prog_dv360_cpm_bumper_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_retarget_cpm_bumper_videoviews_Bikers_6s_v1_Technical,177.40,44924,32,
2024-04-04,decathlon_BE_FR_LD-920_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_interest_cpv_trueview_videoviews_Aspire-Lete_15s__,26.01,9404,3,
2024-04-04,decathlon_BE_FR_LD-920_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_interest_cpv_trueview_videoviews_Easy-Active_15s__,1.58,552,0,
2024-04-04,decathlon_BE_FR_LD-920_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_interest_cpv_trueview_videoviews_Expert-Lete_15s__,69.74,25065,4,
2024-04-05,decathlon_BE_FR_LD-920_awa_prog_dv360_cpm_bumper_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_retarget_cpm_bumper_videoviews_Bikers_6s_v1_Technical,165.62,42008,43,
2024-04-05,decathlon_BE_FR_LD-920_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_interest_cpv_trueview_videoviews_Aspire-Lete_15s__,31.68,11689,9,
2024-04-05,decathlon_BE_FR_LD-920_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_interest_cpv_trueview_videoviews_Easy-Active_15s__,1.71,626,0,
2024-04-05,decathlon_BE_FR_LD-920_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_interest_cpv_trueview_videoviews_Expert-Lete_15s__,57.70,19756,5,
2024-04-06,decathlon_BE_FR_LD-920_awa_prog_dv360_cpm_bumper_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_retarget_cpm_bumper_videoviews_Bikers_6s_v1_Technical,148.80,32220,38,
2024-04-06,decathlon_BE_FR_LD-920_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_interest_cpv_trueview_videoviews_Aspire-Lete_15s__,34.38,13163,10,
2024-04-06,decathlon_BE_FR_LD-920_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_interest_cpv_trueview_videoviews_Easy-Active_15s__,1.88,552,0,
2024-04-06,decathlon_BE_FR_LD-920_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_interest_cpv_trueview_videoviews_Expert-Lete_15s__,46.07,17136,13,
2024-04-07,decathlon_BE_FR_LD-920_awa_prog_dv360_cpm_bumper_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_retarget_cpm_bumper_videoviews_Bikers_6s_v1_Technical,99.64,29640,24,
2024-04-07,decathlon_BE_FR_LD-920_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_interest_cpv_trueview_videoviews_Aspire-Lete_15s__,27.46,10815,12,
2024-04-07,decathlon_BE_FR_LD-920_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_interest_cpv_trueview_videoviews_Easy-Active_15s__,2.29,682,0,
2024-04-07,decathlon_BE_FR_LD-920_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_LD-920_awa_prog_dv360_interest_cpv_trueview_videoviews_Expert-Lete_15s__,25.54,9474,6,
2024-05-13,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpm_bumper_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_retarget_cpm_bumper_videoviews_Trueview-Viewers_6s__Buy-Back,33.92,11207,11,
2024-05-13,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpm_bumper_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_retarget_cpm_bumper_videoviews_Trueview-Viewers_6s__Sac-À-Dos,43.18,13935,16,
2024-05-13,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpm_bumper_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_retarget_cpm_bumper_videoviews_Trueview-Viewers_6s__Tent,49.64,16447,14,
2024-05-13,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Aspire-Lete_15s__Sac-À-Dos,15.75,3661,5,
2024-05-13,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Aspire-Lete_15s__Tent,4.65,532,0,
2024-05-13,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Easy-Active_15s__Sac-À-Dos,12.21,2249,1,
2024-05-13,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Easy-Active_15s__Tent,6.18,758,0,
2024-05-13,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Expert-Lete_15s__Sac-À-Dos,12.42,3122,1,
2024-05-13,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Expert-Lete_15s__Tent,5.94,669,0,
2024-05-13,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Value-Exerciser_15s__Sac-À-Dos,14.27,3382,1,
2024-05-13,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Value-Exerciser_15s__Tent,4.08,486,0,
2024-05-14,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpm_bumper_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_retarget_cpm_bumper_videoviews_Trueview-Viewers_6s__Buy-Back,26.74,9330,4,
2024-05-14,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpm_bumper_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_retarget_cpm_bumper_videoviews_Trueview-Viewers_6s__Sac-À-Dos,77.26,25923,17,
2024-05-14,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpm_bumper_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_retarget_cpm_bumper_videoviews_Trueview-Viewers_6s__Tent,46.01,16066,5,
2024-05-14,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Aspire-Lete_15s__Sac-À-Dos,52.80,14783,4,
2024-05-14,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Aspire-Lete_15s__Tent,5.68,751,0,
2024-05-14,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Easy-Active_15s__Sac-À-Dos,47.91,10798,7,
2024-05-14,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Easy-Active_15s__Tent,9.70,1367,1,
2024-05-14,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Expert-Lete_15s__Sac-À-Dos,50.23,13436,8,
2024-05-14,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Expert-Lete_15s__Tent,7.97,1066,0,
2024-05-14,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Value-Exerciser_15s__Sac-À-Dos,52.57,14475,3,
2024-05-14,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Value-Exerciser_15s__Tent,6.18,1025,0,
2024-05-15,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpm_bumper_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_retarget_cpm_bumper_videoviews_Trueview-Viewers_6s__Buy-Back,14.27,6122,1,
2024-05-15,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpm_bumper_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_retarget_cpm_bumper_videoviews_Trueview-Viewers_6s__Sac-À-Dos,111.31,37883,28,
2024-05-15,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpm_bumper_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_retarget_cpm_bumper_videoviews_Trueview-Viewers_6s__Tent,28.14,12076,3,
2024-05-15,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Aspire-Lete_15s__Sac-À-Dos,59.60,17955,8,
2024-05-15,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Aspire-Lete_15s__Tent,5.76,931,0,
2024-05-15,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Easy-Active_15s__Sac-À-Dos,47.85,11726,6,
2024-05-15,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Easy-Active_15s__Tent,8.15,1273,0,
2024-05-15,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Expert-Lete_15s__Sac-À-Dos,57.46,17280,7,
2024-05-15,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Expert-Lete_15s__Tent,8.87,1354,0,
2024-05-15,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Value-Exerciser_15s__Sac-À-Dos,82.30,22340,7,
2024-05-15,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Value-Exerciser_15s__Tent,11.61,1772,0,
2024-05-16,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpm_bumper_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_retarget_cpm_bumper_videoviews_Trueview-Viewers_6s__Buy-Back,19.21,7807,5,
2024-05-16,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpm_bumper_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_retarget_cpm_bumper_videoviews_Trueview-Viewers_6s__Sac-À-Dos,125.78,38758,24,
2024-05-16,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpm_bumper_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_retarget_cpm_bumper_videoviews_Trueview-Viewers_6s__Tent,37.09,15454,8,
2024-05-16,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Aspire-Lete_15s__Sac-À-Dos,71.26,20925,13,
2024-05-16,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Aspire-Lete_15s__Tent,4.62,696,0,
2024-05-16,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Easy-Active_15s__Sac-À-Dos,38.01,8705,8,
2024-05-16,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Easy-Active_15s__Tent,6.52,979,0,
2024-05-16,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Expert-Lete_15s__Sac-À-Dos,45.50,13036,2,
2024-05-16,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Expert-Lete_15s__Tent,6.77,1066,0,
2024-05-16,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Value-Exerciser_15s__Sac-À-Dos,95.03,24720,11,
2024-05-16,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Value-Exerciser_15s__Tent,10.83,1552,0,
2024-05-17,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpm_bumper_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_retarget_cpm_bumper_videoviews_Trueview-Viewers_6s__Buy-Back,22.76,9192,6,
2024-05-17,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpm_bumper_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_retarget_cpm_bumper_videoviews_Trueview-Viewers_6s__Sac-À-Dos,114.07,36672,24,
2024-05-17,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpm_bumper_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_retarget_cpm_bumper_videoviews_Trueview-Viewers_6s__Tent,42.12,16975,11,
2024-05-17,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Aspire-Lete_15s__Sac-À-Dos,76.92,22063,16,
2024-05-17,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Aspire-Lete_15s__Tent,8.46,1275,0,
2024-05-17,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Easy-Active_15s__Sac-À-Dos,27.85,5824,3,
2024-05-17,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Easy-Active_15s__Tent,6.73,967,1,
2024-05-17,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Expert-Lete_15s__Sac-À-Dos,34.09,9193,7,
2024-05-17,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Expert-Lete_15s__Tent,7.08,1065,0,
2024-05-17,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Value-Exerciser_15s__Sac-À-Dos,97.25,25799,14,
2024-05-17,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Value-Exerciser_15s__Tent,17.04,2578,1,
2024-05-18,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpm_bumper_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_retarget_cpm_bumper_videoviews_Trueview-Viewers_6s__Buy-Back,24.35,9916,4,
2024-05-18,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpm_bumper_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_retarget_cpm_bumper_videoviews_Trueview-Viewers_6s__Sac-À-Dos,114.44,38520,31,
2024-05-18,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpm_bumper_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_retarget_cpm_bumper_videoviews_Trueview-Viewers_6s__Tent,41.35,16844,7,
2024-05-18,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Aspire-Lete_15s__Sac-À-Dos,75.14,22806,10,
2024-05-18,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Aspire-Lete_15s__Tent,9.09,1472,0,
2024-05-18,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Easy-Active_15s__Sac-À-Dos,27.93,6323,2,
2024-05-18,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Easy-Active_15s__Tent,6.81,1004,1,
2024-05-18,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Expert-Lete_15s__Sac-À-Dos,32.93,9498,2,
2024-05-18,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Expert-Lete_15s__Tent,7.68,1236,0,
2024-05-18,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Value-Exerciser_15s__Sac-À-Dos,93.27,25860,11,
2024-05-18,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Value-Exerciser_15s__Tent,19.16,2930,0,
2024-05-19,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpm_bumper_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_retarget_cpm_bumper_videoviews_Trueview-Viewers_6s__Buy-Back,23.99,9848,8,
2024-05-19,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpm_bumper_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_retarget_cpm_bumper_videoviews_Trueview-Viewers_6s__Sac-À-Dos,110.07,37740,38,
2024-05-19,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpm_bumper_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_retarget_cpm_bumper_videoviews_Trueview-Viewers_6s__Tent,43.53,17965,11,
2024-05-19,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Aspire-Lete_15s__Sac-À-Dos,88.37,25257,13,
2024-05-19,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Aspire-Lete_15s__Tent,17.65,2581,1,
2024-05-19,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Easy-Active_15s__Sac-À-Dos,20.67,4491,0,
2024-05-19,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_cpv_trueview_videoviews_,decathlon_BE_FR_Wonders-Of-Outdoor_awa_prog_dv360_interest_cpv_trueview_videoviews_Easy-Active_15s__Tent,6.71,951,0,
